,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
2102,Maruti,S-Cross,2017-2020 Zeta DDiS 200 SH,2016,"72,233 kms",Diesel,First Owner,delhi,5.67 Lakh*
2103,Volkswagen,Polo,1.0 MPI Highline Plus BSIV,2018,"37,828 kms",Petrol,First Owner,delhi,6.05 Lakh*
2104,Maruti,Alto,K10 LXI,2011,"61,264 kms",Petrol,First Owner,delhi,1.48 Lakh*
2105,Hyundai,Elantra,CRDi SX AT,2014,"79,259 kms",Diesel,Second Owner,delhi,5.83 Lakh*
2106,Renault,Duster,85PS Diesel RxL Plus,2012,"1,36,903 kms",Diesel,First Owner,delhi,3.21 Lakh*
2107,Maruti,Ritz,VDi,2011,"1,08,263 kms",Diesel,Second Owner,delhi,1.7 Lakh*
2108,Toyota,Etios,Cross 1.4L VD,2014,"1,68,945 kms",Diesel,First Owner,delhi,3.28 Lakh*
2109,Hyundai,i20,Asta 1.2,2015,"99,721 kms",Petrol,First Owner,delhi,4.86 Lakh*
2110,Maruti,Wagon,R VXI,2017,"26,819 kms",Petrol,First Owner,delhi,3.55 Lakh*
2111,Renault,Duster,85PS Diesel RxE,2013,"87,059 kms",Diesel,Second Owner,delhi,2.95 Lakh*
2112,Hyundai,Santro,Xing XL,2007,"1,29,111 kms",Petrol,First Owner,delhi,"72,000*"
2113,Hyundai,Creta,1.6 SX,2015,"1,12,111 kms",Petrol,First Owner,delhi,7.25 Lakh*
2114,Hyundai,Grand,i10 CRDi Asta,2014,"86,194 kms",Diesel,Third Owner,delhi,2.61 Lakh*
2115,Mercedes-Benz,A,Class A180 CDI,2013,"80,000 kms",Diesel,First Owner,delhi,9.9 Lakh*
2116,Hyundai,Santro,Xing XL,2007,"1,52,932 kms",Petrol,Second Owner,delhi,"83,000*"
2117,Mercedes-Benz,SLC,AMG 43 Red Art,2017,"11,000 kms",Petrol,First Owner,delhi,61.49 Lakh*
2118,Toyota,Innova,2.5 V Diesel 7-seater,2012,"2,04,338 kms",Diesel,Second Owner,delhi,4.74 Lakh*
2119,Toyota,Innova,2.5 GX (Diesel) 8 Seater,2014,"71,829 kms",Diesel,First Owner,delhi,6.6 Lakh*
2120,Hyundai,i10,Magna,2009,"69,664 kms",Petrol,Second Owner,delhi,1.07 Lakh*
2121,Hyundai,Grand,i10 Sportz,2017,"1,55,748 kms",Petrol,First Owner,delhi,2.69 Lakh*
2122,Hyundai,i10,Magna,2012,"88,086 kms",Petrol,First Owner,delhi,2.2 Lakh*
2123,Maruti,Wagon,R LXI Minor,2007,"1,01,087 kms",Petrol,First Owner,delhi,"55,000*"
2124,Toyota,Corolla,Altis 1.4 DG,2017,"51,003 kms",Diesel,First Owner,delhi,13 Lakh*
2125,Maruti,Ciaz,VXi,2015,"56,000 kms",Petrol,Second Owner,delhi,5.25 Lakh*
2126,MG,Hector,Sharp DCT,2020,"19,000 kms",Petrol,First Owner,delhi,18.75 Lakh*
2127,Maruti,Wagon,R VXI,2016,"1,15,680 kms",Petrol,First Owner,delhi,3.02 Lakh*
2128,Ford,Figo,Petrol Titanium,2010,"31,000 kms",Petrol,First Owner,delhi,1.95 Lakh*
2129,Hyundai,Santro,Xing GL Plus,2008,"51,455 kms",Petrol,Second Owner,delhi,"75,000*"
2130,Audi,Q3,30 TFSI Premium FWD,2017,"39,600 kms",Petrol,First Owner,delhi,24.8 Lakh*
2131,Nissan,Sunny,Diesel XL,2012,"57,000 kms",Diesel,First Owner,delhi,2.75 Lakh*
2132,Ford,Figo,Diesel EXI,2013,"1,09,736 kms",Diesel,First Owner,delhi,1.3 Lakh*
2133,BMW,X3,xDrive20d xLine,2018,"18,000 kms",Diesel,First Owner,delhi,48.5 Lakh*
2134,Renault,Duster,85PS Diesel RxL,2013,"86,750 kms",Diesel,Third Owner,delhi,2.03 Lakh*
2135,Chevrolet,Beat,Diesel LS,2012,"77,958 kms",Diesel,First Owner,delhi,"97,000*"
2136,Chevrolet,Beat,LT,2010,"1,03,273 kms",Petrol,Fourth & Above Owner,delhi,"66,000*"
2137,Maruti,Vitara,Brezza ZDi AMT,2018,"29,323 kms",Diesel,First Owner,delhi,8.09 Lakh*
2138,Maruti,Eeco,7 Seater Standard BSIV,2010,"57,263 kms",Petrol,First Owner,delhi,1.37 Lakh*
2139,Honda,Jazz,1.5 VX i DTEC,2016,"38,739 kms",Diesel,First Owner,delhi,5.25 Lakh*
2140,Skoda,Rapid,1.6 TDI Ambition Plus,2014,"85,339 kms",Diesel,Second Owner,delhi,2.62 Lakh*
2141,Toyota,Camry,2.5 Hybrid,2015,"75,000 kms",Petrol,First Owner,delhi,16 Lakh*
2142,Hyundai,i20,Magna Optional 1.4 CRDi,2013,"66,721 kms",Diesel,Second Owner,delhi,2.09 Lakh*
2143,Honda,Jazz,X,2011,"60,000 kms",Petrol,Second Owner,delhi,2.6 Lakh*
2144,Maruti,Eeco,CNG 5 Seater AC BSIV,2015,"66,412 kms",CNG,First Owner,delhi,1.91 Lakh*
2145,Ford,EcoSport,1.5 TDCi Titanium Plus BSIV,2017,"18,000 kms",Diesel,Second Owner,delhi,7.25 Lakh*
2146,Mahindra,Scorpio,S6 Plus 7 Seater,2015,"60,000 kms",Diesel,Second Owner,delhi,8.5 Lakh*
2147,Maruti,Swift,Dzire VXI 1.2,2019,"10,000 kms",Petrol,Second Owner,delhi,6 Lakh*
2148,Honda,Amaze,S i-Dtech,2014,"45,000 kms",Diesel,First Owner,delhi,3.25 Lakh*
2149,Honda,CR,V 2.4L 4WD AT AVN,2015,"81,000 kms",Petrol,First Owner,delhi,12 Lakh*
2150,Maruti,Swift,LXI,2012,"68,000 kms",Petrol,First Owner,delhi,2.95 Lakh*
2151,Maruti,Wagon,R LXI,2016,"52,200 kms",Petrol,First Owner,delhi,2.88 Lakh*
2152,BMW,5,Series 520i Luxury Line,2017,"17,000 kms",Petrol,First Owner,delhi,32 Lakh*
2153,Maruti,Alto,K10 2010-2014 VXI,2012,"55,384 kms",Petrol,Second Owner,delhi,1.64 Lakh*
2154,Maruti,Ritz,ZXi,2016,"55,000 kms",Petrol,First Owner,delhi,3.9 Lakh*
2155,Toyota,Innova,Crysta 2016-2020 2.4 VX MT,2017,"49,000 kms",Diesel,First Owner,delhi,15.9 Lakh*
2156,Toyota,Innova,2.5 VX 7 STR,2012,"1,20,000 kms",Diesel,Second Owner,delhi,6 Lakh*
2157,Audi,A6,45 TFSI Technology,2020,"5,700 kms",Petrol,First Owner,delhi,55 Lakh*
2158,Maruti,Vitara,Brezza VDi,2018,"27,000 kms",Diesel,First Owner,delhi,8.5 Lakh*
2159,Maruti,Ciaz,VDi Plus SHVS,2016,"40,416 kms",Diesel,First Owner,delhi,6.45 Lakh*
2160,Maruti,Vitara,Brezza ZDi,2019,"9,500 kms",Diesel,First Owner,delhi,9.6 Lakh*
2161,Maruti,Swift,VDI,2013,"76,000 kms",Diesel,First Owner,delhi,3.3 Lakh*
2162,Volkswagen,Polo,2015-2019 1.2 MPI Highline,2017,"50,033 kms",Petrol,First Owner,delhi,6.5 Lakh*
2163,Mahindra,Scorpio,SLE BSIV,2012,"89,000 kms",Diesel,Second Owner,delhi,3.35 Lakh*
2164,Mahindra,TUV,300 T8 AMT,2018,"18,000 kms",Diesel,First Owner,delhi,8.5 Lakh*
2165,Hyundai,Grand,i10 Magna,2015,"49,568 kms",Petrol,First Owner,delhi,3.75 Lakh*
2166,Mahindra,Ssangyong,Rexton RX7,2014,"61,000 kms",Diesel,Second Owner,delhi,6.95 Lakh*
2167,Mercedes-Benz,E-Class,E 200 CGI,2015,"53,000 kms",Petrol,First Owner,delhi,26.5 Lakh*
2168,Maruti,Swift,Dzire LXI,2015,"75,249 kms",Petrol,Second Owner,delhi,3.44 Lakh*
2169,Hyundai,Santro,Xing GL Plus,2013,"70,000 kms",Petrol,Fourth & Above Owner,delhi,2.1 Lakh*
2170,Toyota,Fortuner,4x2 4 Speed AT,2014,"59,000 kms",Diesel,First Owner,delhi,16.5 Lakh*
2171,Maruti,Ciaz,VDi Plus,2016,"67,277 kms",Diesel,First Owner,delhi,5.6 Lakh*
2172,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2016,"60,000 kms",Diesel,First Owner,delhi,16.85 Lakh*
2173,Maruti,Swift,Dzire ZDI Plus,2017,"77,864 kms",Diesel,First Owner,delhi,6.37 Lakh*
2174,Audi,A6,2.0 TDI Premium Plus,2012,"90,000 kms",Diesel,First Owner,delhi,9.99 Lakh*
2175,Toyota,prado,VX A/T,2007,"1,20,000 kms",Petrol,Third Owner,delhi,12.5 Lakh*
2176,Toyota,Innova,2.5 Z Diesel 7 Seater,2014,"1,67,000 kms",Diesel,Second Owner,delhi,9.75 Lakh*
2177,Mercedes-Benz,CLA,200 Sport Edition,2016,"42,000 kms",Petrol,First Owner,delhi,19.5 Lakh*
2178,Hyundai,Santro,Xing XL,2007,"38,800 kms",Petrol,First Owner,delhi,"92,000*"
2179,Tata,Tiago,XT,2020,"5,000 kms",Petrol,First Owner,delhi,4.9 Lakh*
2180,Toyota,Corolla,Altis 1.8 VL CVT,2018,"61,308 kms",Petrol,First Owner,delhi,15 Lakh*
2181,BMW,5,Series 520d Luxury Line,2014,"75,382 kms",Diesel,First Owner,delhi,20 Lakh*
2182,Honda,City,i DTec S,2014,"68,000 kms",Diesel,First Owner,delhi,4.95 Lakh*
2183,Ford,EcoSport,1.5 Diesel Trend,2015,"75,000 kms",Diesel,First Owner,delhi,5 Lakh*
2184,Mercedes-Benz,GLE,Class 43 AMG Coupe,2019,"20,000 kms",Petrol,First Owner,delhi,77 Lakh*
2185,Hyundai,Creta,1.6 SX,2019,"22,001 kms",Petrol,First Owner,delhi,12.5 Lakh*
2186,Jaguar,XJ,3.0L Premium Luxury,2016,"7,500 kms",Diesel,First Owner,delhi,54.9 Lakh*
2187,Mahindra,XUV500,W8 2WD,2012,"87,000 kms",Diesel,Second Owner,delhi,4.9 Lakh*
2188,Land,Rover,Range Rover Evoque 2.0 S diesel 2020-2021,2020,"2,700 kms",Diesel,First Owner,delhi,58 Lakh*
2189,Audi,A6,2.0 TDI Premium Plus,2012,"63,000 kms",Diesel,First Owner,delhi,12 Lakh*
2190,Maruti,Swift,VDI,2013,"75,000 kms",Diesel,First Owner,delhi,3.45 Lakh*
2191,Honda,Brio,VX,2013,"17,000 kms",Petrol,First Owner,delhi,3.4 Lakh*
2192,Renault,Duster,110PS Diesel RxL,2016,"45,000 kms",Diesel,Second Owner,delhi,5.15 Lakh*
2193,Maruti,Ciaz,RS ZDi Plus SHVS,2016,"60,000 kms",Diesel,First Owner,delhi,7 Lakh*
2194,Maruti,Swift,LDI Optional,2015,"39,000 kms",Diesel,Second Owner,delhi,3.5 Lakh*
2195,MG,Hector,Sharp MT,2019,"16,000 kms",Petrol,First Owner,delhi,17.57 Lakh*
2196,Hyundai,Grand,i10 1.2 Kappa Magna AT,2019,"30,000 kms",Petrol,First Owner,delhi,5.9 Lakh*
2197,Mahindra,TUV,300 T8 AMT,2016,"94,000 kms",Diesel,First Owner,delhi,6.25 Lakh*
2198,Audi,Q7,2006-2020 3.0 TDI Quattro Premium Plus,2009,"89,000 kms",Diesel,First Owner,delhi,9.5 Lakh*
2199,Hyundai,Santa,Fe 4x4 AT,2012,"1,08,000 kms",Diesel,Second Owner,delhi,5.4 Lakh*
2200,Maruti,Zen,Estilo LXI BS IV,2007,"71,000 kms",Petrol,Third Owner,delhi,"75,000*"
2201,Maruti,Ertiga,ZDI,2016,"56,000 kms",Diesel,Second Owner,delhi,6.5 Lakh*
2202,Honda,City,i VTEC S,2013,"62,000 kms",Petrol,First Owner,delhi,4.6 Lakh*
2203,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2014,"1,00,327 kms",Diesel,First Owner,delhi,5.67 Lakh*
2204,Ford,EcoSport,1.5 Petrol Titanium AT,2015,"62,000 kms",Petrol,First Owner,delhi,6.5 Lakh*
2205,Audi,Q3,2.0 TDI,2013,"56,000 kms",Diesel,Second Owner,delhi,10.45 Lakh*
2206,Hyundai,i20,1.2 Sportz,2011,"58,000 kms",Petrol,First Owner,delhi,2.89 Lakh*
2207,Mahindra,XUV500,W8 2WD,2013,"94,000 kms",Diesel,Second Owner,delhi,5.35 Lakh*
2208,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2013,"90,000 kms",Diesel,First Owner,delhi,6.9 Lakh*
2209,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2015,"75,000 kms",Diesel,First Owner,delhi,9.5 Lakh*
2210,Jaguar,XF,2.0 Petrol Prestige,2019,"10,000 kms",Petrol,First Owner,delhi,39.5 Lakh*
2211,Maruti,Alto,K10 VXI,2016,"25,000 kms",Petrol,First Owner,delhi,3.75 Lakh*
2212,Hyundai,Grand,i10 Sportz,2013,"59,000 kms",Petrol,Second Owner,delhi,3.4 Lakh*
2213,Audi,A4,1.8 TFSI Premium Plus,2012,"48,000 kms",Petrol,Second Owner,delhi,11.25 Lakh*
2214,Honda,Jazz,1.2 V i VTEC,2017,"55,000 kms",Petrol,First Owner,delhi,6 Lakh*
2215,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2017,"25,000 kms",Diesel,First Owner,delhi,18.5 Lakh*
2216,Hyundai,Verna,VTVT 1.6 SX,2019,"25,000 kms",Petrol,Second Owner,delhi,9.63 Lakh*
2217,Hyundai,Verna,1.6 SX VTVT,2014,"1,20,000 kms",Petrol,Second Owner,delhi,4 Lakh*
2218,Maruti,Alto,800 LXI,2015,"49,000 kms",Petrol,First Owner,delhi,2.65 Lakh*
2219,Maruti,Alto,800 LXI,2017,"50,000 kms",Petrol,Second Owner,delhi,2.7 Lakh*
2220,Maruti,Swift,VVT VXI,2018,"40,000 kms",Petrol,First Owner,delhi,5.49 Lakh*
2221,Maruti,Alto,LXi,2006,"90,000 kms",Petrol,First Owner,delhi,"77,000*"
2222,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2014,"1,10,000 kms",Diesel,First Owner,delhi,7.85 Lakh*
2223,Toyota,Innova,Crysta 2016-2020 2.4 VX MT,2017,"69,000 kms",Diesel,First Owner,delhi,16 Lakh*
2224,Mercedes-Benz,C-Class,C 200 CGI,2015,"22,600 kms",Petrol,Second Owner,delhi,23 Lakh*
2225,Toyota,Corolla,H1,2006,"50,000 kms",Petrol,Second Owner,delhi,1.25 Lakh*
2226,Mini,Cooper,S,2013,"60,000 kms",Petrol,Second Owner,delhi,15 Lakh*
2227,Audi,A4,35 TDI Premium,2015,"40,000 kms",Diesel,Second Owner,delhi,16 Lakh*
2228,Mahindra,XUV500,W8 AWD,2014,"61,000 kms",Diesel,First Owner,delhi,6.35 Lakh*
2229,Volkswagen,Vento,1.2 TSI Highline AT,2016,"47,083 kms",Petrol,Second Owner,delhi,6.85 Lakh*
2230,Hyundai,i10,Era 1.1,2009,"67,600 kms",Petrol,Second Owner,delhi,1.6 Lakh*
2231,Mercedes-Benz,C-Class,C 220 CDI Style,2018,"28,500 kms",Diesel,First Owner,delhi,31.5 Lakh*
2232,Ford,Ecosport,1.5 DV5 MT Titanium,2013,"63,000 kms",Diesel,First Owner,delhi,5 Lakh*
2233,Hyundai,Grand,i10 Asta Option,2015,"55,000 kms",Petrol,First Owner,delhi,3.75 Lakh*
2234,Mitsubishi,Pajero,Sport 4X2 AT,2015,"70,000 kms",Diesel,Second Owner,delhi,12.91 Lakh*
2235,Land,Rover,Discovery 2017-2021 HSE Luxury 3.0 TD6,2018,"19,000 kms",Diesel,First Owner,delhi,49 Lakh*
2236,Toyota,Innova,Crysta 2016-2020 2.8 GX AT BSIV,2019,"10,000 kms",Diesel,First Owner,delhi,18.51 Lakh*
2237,Kia,Seltos,HTX Plus AT D,2020,"23,000 kms",Diesel,First Owner,delhi,17.75 Lakh*
2238,Maruti,Celerio,VXI,2015,"30,526 kms",Petrol,First Owner,delhi,3.2 Lakh*
2239,Maruti,Wagon,R LXI BSII,2008,"75,000 kms",Petrol,First Owner,delhi,1.15 Lakh*
2240,Maruti,S-Presso,VXI Opt AT,2020,"9,000 kms",Petrol,First Owner,delhi,4.9 Lakh*
2241,Ford,EcoSport,1.5 Petrol Titanium Plus AT BSIV,2020,"5,500 kms",Petrol,First Owner,delhi,11.25 Lakh*
2242,Toyota,Fortuner,4x2 Manual,2014,"77,000 kms",Diesel,First Owner,delhi,14.75 Lakh*
2243,Audi,Q7,2006-2020 3.0 TDI Quattro Technology,2014,"68,000 kms",Diesel,First Owner,delhi,24 Lakh*
2244,Ford,EcoSport,1.5 Ti VCT AT Titanium BSIV,2015,"80,000 kms",Petrol,First Owner,delhi,5.65 Lakh*
2245,Ford,EcoSport,1.0 Ecoboost Trend Plus BSIV,2015,"44,000 kms",Petrol,First Owner,delhi,5.9 Lakh*
2246,Skoda,Octavia,Ambition 2.0 TDI AT,2016,"52,000 kms",Diesel,First Owner,delhi,12 Lakh*
2247,Audi,A4,2.0 TDI,2014,"46,003 kms",Diesel,First Owner,delhi,14 Lakh*
2248,Ford,EcoSport,1.5 Diesel Titanium Plus BSIV,2017,"60,000 kms",Diesel,First Owner,delhi,6.9 Lakh*
2249,Toyota,Fortuner,2016-2021 2.8 4WD AT,2018,"60,000 kms",Diesel,First Owner,delhi,31 Lakh*
2250,Mahindra,XUV500,AT W10 AWD,2017,"28,503 kms",Diesel,First Owner,delhi,14 Lakh*
2251,BMW,X1,sDrive 20d xLine,2019,"25,000 kms",Diesel,First Owner,delhi,30 Lakh*
2252,Honda,City,i VTEC CVT VX,2016,"30,000 kms",Petrol,Second Owner,delhi,7.85 Lakh*
2253,Hyundai,i10,Era 1.1,2010,"58,000 kms",Petrol,First Owner,delhi,1.75 Lakh*
2254,Hyundai,Verna,CRDi 1.6 AT SX Plus,2018,"60,547 kms",Diesel,First Owner,delhi,10.9 Lakh*
2255,Maruti,Vitara,Brezza ZDi AMT,2018,"57,000 kms",Diesel,First Owner,delhi,8.59 Lakh*
2256,Maruti,Wagon,R LXI,2010,"65,200 kms",Petrol,First Owner,delhi,1.5 Lakh*
2257,Mahindra,Scorpio,S6 Plus 8 Seater,2015,"72,000 kms",Diesel,First Owner,delhi,8.15 Lakh*
2258,Ford,Freestyle,Titanium Plus Petrol BSIV,2018,"31,256 kms",Petrol,First Owner,delhi,6 Lakh*
2259,Hyundai,i10,Magna,2010,"64,231 kms",Petrol,First Owner,delhi,1.75 Lakh*
2260,BMW,3,Series 320d Luxury Line,2013,"45,000 kms",Diesel,First Owner,delhi,15.75 Lakh*
2261,Honda,City,1.5 V MT,2009,"89,000 kms",Petrol,First Owner,delhi,2.65 Lakh*
2262,Volkswagen,Vento,1.6 Highline Plus,2016,"41,000 kms",Petrol,First Owner,delhi,5.45 Lakh*
2263,Hyundai,i10,Era,2011,"65,000 kms",Petrol,Second Owner,delhi,1.99 Lakh*
2264,Audi,Q3,30 TFSI Premium FWD,2017,"27,000 kms",Petrol,First Owner,delhi,26 Lakh*
2265,Volvo,XC,90 D5 Inscription,2016,"52,000 kms",Diesel,First Owner,delhi,48 Lakh*
2266,Mahindra,XUV500,W6 2WD,2015,"76,000 kms",Diesel,Second Owner,delhi,7.25 Lakh*
2267,Hyundai,Creta,1.4 CRDi S,2017,"75,000 kms",Diesel,First Owner,delhi,8.5 Lakh*
2268,Maruti,Baleno,Zeta 1.3,2018,"45,000 kms",Diesel,First Owner,delhi,7 Lakh*
2269,Toyota,Fortuner,4x4 MT,2014,"70,000 kms",Diesel,First Owner,delhi,14.5 Lakh*
2270,Renault,Duster,110PS Diesel RxZ,2012,"90,000 kms",Diesel,Second Owner,delhi,3.5 Lakh*
2271,Ford,EcoSport,1.5 Diesel Ambiente,2016,"53,000 kms",Diesel,First Owner,delhi,5.4 Lakh*
2272,Mahindra,Quanto,C8,2014,"1,86,000 kms",Diesel,Second Owner,delhi,3 Lakh*
2273,Hyundai,Grand,i10 Sportz,2015,"80,000 kms",Petrol,First Owner,delhi,3.8 Lakh*
2274,Maruti,Swift,ZDI BSIV,2015,"1,20,000 kms",Diesel,Third Owner,delhi,4.5 Lakh*
2275,Maruti,Celerio,VXI Optional,2016,"70,000 kms",Petrol,First Owner,delhi,3.5 Lakh*
2276,Honda,Amaze,SX i-VTEC,2015,"50,000 kms",Petrol,First Owner,delhi,5 Lakh*
2277,Maruti,Alto,LXi,2007,"1,20,000 kms",Petrol,First Owner,delhi,"84,000*"
2278,Maruti,Swift,VDI,2012,"1,13,000 kms",Diesel,First Owner,delhi,3.5 Lakh*
2279,BMW,5,Series 530d,2010,"1,79,481 kms",Diesel,First Owner,delhi,8.09 Lakh*
2280,Mahindra,Scorpio,VLX 2WD AIRBAG BSIV,2013,"84,600 kms",Diesel,First Owner,delhi,4.5 Lakh*
2281,Datsun,GO,T BSIV,2015,"25,000 kms",Petrol,First Owner,delhi,2.45 Lakh*
2282,Hyundai,i10,Magna,2011,"60,000 kms",Petrol,First Owner,delhi,2.5 Lakh*
2283,Hyundai,Santro,Xing GL,2011,"40,000 kms",Petrol,First Owner,delhi,1.5 Lakh*
2284,Maruti,Ciaz,Alpha Diesel,2017,"48,000 kms",Diesel,First Owner,delhi,7.4 Lakh*
2285,Maruti,Celerio,VXi AMT,2017,"35,000 kms",Petrol,First Owner,delhi,4.35 Lakh*
2286,Maruti,Wagon,LXI,2019,"6,648 Kms",Petrol,1st Owner,delhi,"₹ 4,50,500"
2287,Maruti,SX4,S Cross DDiS 200 Zeta,2015,"85,160 kms",Diesel,First Owner,delhi,6.35 Lakh*
2288,Hyundai,i10,Magna 1.1,2009,"1,05,809 kms",Petrol,Third Owner,delhi,1.01 Lakh*
2289,BMW,3,Series GT Luxury Line,2017,"18,000 kms",Diesel,First Owner,delhi,32.75 Lakh*
2290,Hyundai,Santro,Xing GL Plus,2012,"50,000 kms",Petrol,Second Owner,delhi,2.35 Lakh*
2291,Mercedes-Benz,C-Class,C 200 CGI Avantgarde,2010,"83,000 kms",Petrol,Second Owner,delhi,7.1 Lakh*
2292,Honda,City,1.5 S MT,2009,"61,000 kms",Petrol,First Owner,delhi,2.75 Lakh*
2293,Skoda,Superb,Elegance 1.8 TSI AT,2012,"71,000 kms",Petrol,Second Owner,delhi,4.99 Lakh*
2294,Tata,Vista,Quadrajet VX,2012,"50,000 kms",Diesel,Second Owner,delhi,1.72 Lakh*
2295,Toyota,Etios,GD,2012,"80,000 kms",Diesel,First Owner,delhi,2.4 Lakh*
2296,Mahindra,XUV500,W10 2WD,2015,"70,000 kms",Diesel,Second Owner,delhi,9.75 Lakh*
2297,Maruti,Eeco,Flexi Green,2013,"80,000 kms",CNG,First Owner,delhi,2.5 Lakh*
2298,Maruti,Swift,VDI BSIV,2014,"1,17,498 kms",Diesel,First Owner,delhi,3.44 Lakh*
2299,Hyundai,i20,1.2 Spotz,2019,"34,000 kms",Petrol,First Owner,delhi,6.5 Lakh*
2300,Skoda,Rapid,1.6 TDI Ambition Plus,2014,"44,171 kms",Diesel,First Owner,delhi,4.75 Lakh*
2301,Maruti,Vitara,Brezza ZDi,2017,"18,000 kms",Diesel,First Owner,delhi,7.45 Lakh*
2302,Honda,Amaze,VX i-DTEC,2013,"72,000 kms",Diesel,Second Owner,delhi,2.9 Lakh*
2303,Maruti,Swift,VDI,2013,"62,000 kms",Diesel,Second Owner,delhi,3.45 Lakh*
2304,Toyota,Fortuner,4x2 AT TRD Sportivo,2013,"1,30,000 kms",Diesel,First Owner,delhi,13.7 Lakh*
2305,Renault,KWID,RXL,2016,"10,000 kms",Petrol,First Owner,delhi,2.74 Lakh*
2306,Maruti,Wagon,R LXI,2019,"6,732 kms",Petrol,First Owner,delhi,4.76 Lakh*
2307,Maruti,Wagon,R CNG LXI BSIV,2011,"35,000 kms",CNG,Second Owner,delhi,2.15 Lakh*
2308,Maruti,Baleno,Delta,2016,"34,000 kms",Petrol,First Owner,delhi,4.99 Lakh*
2309,Honda,Brio,1.2 VX MT,2017,"10,000 kms",Petrol,First Owner,delhi,4.65 Lakh*
2310,Maruti,Swift,VDI,2013,"1,05,881 kms",Diesel,Second Owner,delhi,3.24 Lakh*
2311,Tata,Manza,ELAN Quadrajet BS IV,2014,"74,000 kms",Diesel,Second Owner,delhi,1.91 Lakh*
2312,Mercedes-Benz,C-Class,C 200 CGI Elegance,2011,"1,54,000 kms",Petrol,First Owner,delhi,7 Lakh*
2313,BMW,X1,sDrive 20d Sportline,2014,"69,000 kms",Diesel,First Owner,delhi,11.5 Lakh*
2314,Renault,Duster,85PS Diesel RxL,2014,"65,000 kms",Diesel,First Owner,delhi,4.3 Lakh*
2315,Maruti,Eeco,5 STR With AC Plus HTR CNG,2013,"80,000 kms",CNG,First Owner,delhi,1.8 Lakh*
2316,Toyota,Innova,Crysta 2016-2020 2.4 VX MT BSIV,2017,"82,000 kms",Diesel,First Owner,delhi,15.8 Lakh*
2317,Toyota,Corolla,Altis VL AT,2017,"45,002 kms",Petrol,First Owner,delhi,16.25 Lakh*
2318,Mercedes-Benz,C-Class,C300 Cabriolet,2017,"45,000 kms",Petrol,First Owner,delhi,48 Lakh*
2319,Mercedes-Benz,GL-Class,350 CDI Blue Efficiency,2014,"43,000 kms",Diesel,First Owner,delhi,38.5 Lakh*
2320,Hyundai,Grand,i10 CRDi Magna,2015,"68,000 kms",Diesel,First Owner,delhi,3.4 Lakh*
2321,Hyundai,Creta,1.6 VTVT SX Plus,2016,"37,000 kms",Petrol,First Owner,delhi,9.9 Lakh*
2322,Toyota,Corolla,Altis 1.8 VL AT,2009,"1,35,000 kms",Petrol,First Owner,delhi,3.75 Lakh*
2323,Maruti,Ciaz,AT ZXi Plus,2016,"55,000 kms",Petrol,First Owner,delhi,7.5 Lakh*
2324,Ford,Ecosport,1.5 DV5 MT Ambiente,2013,"65,000 kms",Diesel,First Owner,delhi,4.25 Lakh*
2325,Ford,Figo,1.5D Titanium MT,2018,"35,157 kms",Diesel,First Owner,delhi,6.45 Lakh*
2326,Hyundai,Tucson,2.0 e-VGT 4WD AT GLS,2018,"41,000 kms",Diesel,First Owner,delhi,22 Lakh*
2327,Hyundai,Verna,VTVT 1.6 SX Option,2019,"30,000 kms",Petrol,First Owner,delhi,12.5 Lakh*
2328,Land,Rover,Range Rover Sport HSE,2014,"60,000 kms",Diesel,First Owner,delhi,53 Lakh*
2329,Honda,City,E,2013,"65,000 kms",Petrol,Second Owner,delhi,4.25 Lakh*
2330,Toyota,Innova,2.5 GX (Diesel) 8 Seater,2015,"97,000 kms",Diesel,First Owner,delhi,7.85 Lakh*
2331,Land,Rover,Range Rover Sport Supercharged V8 (Petrol),2011,"75,100 kms",Petrol,Second Owner,delhi,34.01 Lakh*
2332,Hyundai,Creta,1.6 VTVT AT SX Plus,2017,"54,000 kms",Petrol,First Owner,delhi,10.75 Lakh*
2333,Hyundai,Venue,SX Plus Turbo DCT,2019,"22,000 kms",Petrol,First Owner,delhi,11.3 Lakh*
2334,Mahindra,Scorpio,S6 7 Seater,2016,"36,000 kms",Diesel,First Owner,delhi,9.7 Lakh*
2335,Maruti,Baleno,Delta,2017,"35,000 kms",Petrol,First Owner,delhi,5.5 Lakh*
2336,Skoda,Rapid,1.6 MPI AT Elegance,2015,"52,000 kms",Petrol,First Owner,delhi,5.4 Lakh*
2337,MG,Hector,Smart DCT,2019,"1,900 kms",Petrol,First Owner,delhi,18.44 Lakh*
2338,Hyundai,Creta,1.6 VTVT S,2016,"45,000 kms",Petrol,First Owner,delhi,8.75 Lakh*
2339,Honda,City,V MT,2010,"80,000 kms",Petrol,Second Owner,delhi,3.25 Lakh*
2340,Maruti,Alto,K10 VXI AGS Optional,2017,"45,000 kms",Petrol,First Owner,delhi,3.35 Lakh*
